EntrezID	EnsemblTranscriptID	GeneSymbols
177522	K06C4.10	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178050	K06C4.10	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178055	K06C4.10	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178066	K06C4.10	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179233	K06C4.10	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179260	K06C4.10	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179264	K06C4.10	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179267	K06C4.10	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179341	K06C4.10	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
188792	K06C4.10	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191667	K06C4.10	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191671	K06C4.10	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191677	K06C4.10	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191680	K06C4.10	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
172860	K06C4.11	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175025	K06C4.11	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175028	K06C4.11	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175034	K06C4.11	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
177521	K06C4.11	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
178048	K06C4.11	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
178056	K06C4.11	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
179261	K06C4.11	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
179265	K06C4.11	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
180073	K06C4.11	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
184112	K06C4.11	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
186671	K06C4.11	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
191669	K06C4.11	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
191676	K06C4.11	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
191678	K06C4.11	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
259800	K06C4.11	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
179262	K06C4.12	his-52|his-4|his-20|his-8|his-22
179266	K06C4.12	his-52|his-4|his-20|his-8|his-22
180072	K06C4.12	his-52|his-4|his-20|his-8|his-22
191670	K06C4.12	his-52|his-4|his-20|his-8|his-22
191675	K06C4.12	his-52|his-4|his-20|his-8|his-22
175030	K06C4.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
175031	K06C4.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
177628	K06C4.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
180074	K06C4.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
181821	K06C4.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184113	K06C4.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184200	K06C4.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184804	K06C4.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
186250	K06C4.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
186325	K06C4.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191668	K06C4.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191672	K06C4.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191673	K06C4.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
246024	K06C4.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
175027	K06C4.2	his-64|his-38|his-14|his-10|his-18|his-50|his-28|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
175032	K06C4.2	his-64|his-38|his-14|his-10|his-18|his-50|his-28|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
177522	K06C4.2	his-64|his-38|his-14|his-10|his-18|his-50|his-28|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178050	K06C4.2	his-64|his-38|his-14|his-10|his-18|his-50|his-28|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178055	K06C4.2	his-64|his-38|his-14|his-10|his-18|his-50|his-28|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178066	K06C4.2	his-64|his-38|his-14|his-10|his-18|his-50|his-28|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179233	K06C4.2	his-64|his-38|his-14|his-10|his-18|his-50|his-28|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179260	K06C4.2	his-64|his-38|his-14|his-10|his-18|his-50|his-28|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179264	K06C4.2	his-64|his-38|his-14|his-10|his-18|his-50|his-28|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179267	K06C4.2	his-64|his-38|his-14|his-10|his-18|his-50|his-28|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179341	K06C4.2	his-64|his-38|his-14|his-10|his-18|his-50|his-28|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
188792	K06C4.2	his-64|his-38|his-14|his-10|his-18|his-50|his-28|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191667	K06C4.2	his-64|his-38|his-14|his-10|his-18|his-50|his-28|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191671	K06C4.2	his-64|his-38|his-14|his-10|his-18|his-50|his-28|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191677	K06C4.2	his-64|his-38|his-14|his-10|his-18|his-50|his-28|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191680	K06C4.2	his-64|his-38|his-14|his-10|his-18|his-50|his-28|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
172860	K06C4.3	his-16|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-21|his-33|his-30|his-43|his-68|his-3|his-7|his-47
175025	K06C4.3	his-16|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-21|his-33|his-30|his-43|his-68|his-3|his-7|his-47
175028	K06C4.3	his-16|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-21|his-33|his-30|his-43|his-68|his-3|his-7|his-47
175034	K06C4.3	his-16|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-21|his-33|his-30|his-43|his-68|his-3|his-7|his-47
177521	K06C4.3	his-16|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-21|his-33|his-30|his-43|his-68|his-3|his-7|his-47
178048	K06C4.3	his-16|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-21|his-33|his-30|his-43|his-68|his-3|his-7|his-47
178056	K06C4.3	his-16|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-21|his-33|his-30|his-43|his-68|his-3|his-7|his-47
179261	K06C4.3	his-16|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-21|his-33|his-30|his-43|his-68|his-3|his-7|his-47
179265	K06C4.3	his-16|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-21|his-33|his-30|his-43|his-68|his-3|his-7|his-47
180073	K06C4.3	his-16|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-21|his-33|his-30|his-43|his-68|his-3|his-7|his-47
184112	K06C4.3	his-16|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-21|his-33|his-30|his-43|his-68|his-3|his-7|his-47
186671	K06C4.3	his-16|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-21|his-33|his-30|his-43|his-68|his-3|his-7|his-47
191669	K06C4.3	his-16|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-21|his-33|his-30|his-43|his-68|his-3|his-7|his-47
191676	K06C4.3	his-16|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-21|his-33|his-30|his-43|his-68|his-3|his-7|his-47
191678	K06C4.3	his-16|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-21|his-33|his-30|his-43|his-68|his-3|his-7|his-47
259800	K06C4.3	his-16|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-21|his-33|his-30|his-43|his-68|his-3|his-7|his-47
179262	K06C4.4	his-52|his-4|his-20|his-8|his-22
179266	K06C4.4	his-52|his-4|his-20|his-8|his-22
180072	K06C4.4	his-52|his-4|his-20|his-8|his-22
191670	K06C4.4	his-52|his-4|his-20|his-8|his-22
191675	K06C4.4	his-52|his-4|his-20|his-8|his-22
175030	K06C4.5	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
175031	K06C4.5	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
177628	K06C4.5	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
180074	K06C4.5	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
181821	K06C4.5	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184113	K06C4.5	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184200	K06C4.5	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184804	K06C4.5	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
186250	K06C4.5	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
186325	K06C4.5	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191668	K06C4.5	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191672	K06C4.5	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191673	K06C4.5	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
246024	K06C4.5	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
187105	K07C11.1	pax-1
179441	K07C5.3	K07C5.3
173641	K08A2.5	nhr-88
181002	K08A8.2	sox-2
179012	K08B12.2	dmd-7
177373	K08B4.1	lag-1
178143	K08E4.1	spt-5
174399	K08F8.2	atf-2
187178	K08H2.8	nhr-32
187182	K09A11.1	K09A11.1
187186	K09A11.5	phf-33
187242	K09H9.7	K09H9.7
180599	K10B3.5	K10B3.5
172839	K10C3.6	nhr-49
175709	K10D2.1	K10D2.1
175707	K10D2.3	cid-1
172451	K10D3.3	taf-11.2
173740	K10G6.1	lin-31
173738	K10G6.3	sea-2
259619	K11D12.12	K11D12.12
187291	K11D2.4	K11D2.4
181491	K11E4.5	nhr-71
179058	K11G9.4	egl-46
187307	K11H3.4	K11H3.4
174825	K12D12.1	top-2
176137	K12H4.1	ceh-26
187340	K12H6.1	nhr-119
187348	K12H6.12	K12H6.12
172211	M01E11.5	cey-3
266847	M01E5.5	top-1
178569	M02H5.1	nhr-99
187408	M02H5.3	nhr-201
187409	M02H5.4	nhr-202
187410	M02H5.5	nhr-203
178568	M02H5.6	nhr-98
187411	M02H5.7	nhr-123
176457	M03C11.2	chl-1
176462	M03C11.8	M03C11.8
177375	M03D4.4	CELE_M03D4.4|M03D4.4
178074	M04B2.1	mep-1
178075	M04B2.2	CELE_M04B2.2|M04B2.2
187434	M04B2.3	gfl-1
3565716	M04C3.1	M04C3.1
179819	M04G12.4	somi-1
172458	M05B5.5	hlh-2
176521	M142.4	vab-7
187492	M163.2	ztf-14
181545	M163.3	his-24
178158	M18.8	dhhc-6|M18.8
187454	M6.3	pha-2
176439	R01H10.1	div-1
187519	R02C2.4	nhr-204
187520	R02D1.1	nhr-125
176844	R02D3.7	R02D3.7|CELE_R02D3.7
175149	R03C1.3	cog-1
174683	R03D7.4	CELE_R03D7.4|R03D7.4
3565071	R03E1.4	ceh-90
180942	R03E9.1	mdl-1
180394	R04A9.5	ceh-93
3565956	R04A9.7	R04A9.7
187567	R04B5.3	nhr-205
179403	R04B5.4	nhr-12
187612	R05D11.1	daf-8
176183	R05D3.11	met-2
259522	R05D3.12	R05D3.12
187601	R05D3.3	R05D3.3
175096	R06A4.7	mes-2
173074	R06C1.1	hda-3
172467	R06C7.7	lin-61
172470	R06C7.9	ztf-15
187642	R06F6.6	ceh-62
181197	R07B1.1	vab-15
3565873	R07B5.9	lsy-12
187660	R07B7.13	nhr-206
187661	R07B7.14	nhr-207
187662	R07B7.15	nhr-208
187663	R07B7.16	nhr-209
175571	R07E5.3	snfc-5
187681	R07E5.5	R07E5.5
175578	R07E5.8	cku-80
187691	R07H5.10	zip-6
181302	R08B4.2	alr-1
177212	R08C7.3	htz-1
180756	R08E3.4	ztf-16
187716	R08H2.9	nhr-269
181783	R09G11.2	nhr-1
187759	R10D12.2	dpr-1
176380	R10E11.1	cbp-1
175554	R10E4.11	R10E4.11
175552	R10E4.4	mcm-5
187770	R10E4.5	nth-1
171630	R119.6	taf-4
177924	R11A8.4	sir-2.1
177248	R11E3.5	nhr-104
177249	R11E3.6	eor-1
187822	R11G11.1	nhr-132
187830	R11G11.12	nhr-210
178573	R11G11.2	nhr-58
179965	R11H6.5	CELE_R11H6.5|R11H6.5
175815	R12B2.1	sma-4
175817	R12B2.5	mdt-15
187848	R13.2	npax-3
3565074	R13.4	miz-1
176069	R13A5.5	ceh-13
187867	R13D11.8	nhr-270
187870	R13F6.5	R13F6.5|dhhc-5
175955	R13F6.9	sma-3
172981	R13H8.1	daf-16
187900	R144.3	R144.3
176020	R151.8	R151.8
174552	R53.3	egl-43
175541	R74.3	xbp-1
181102	T01B10.4	nhr-14
187937	T01C1.2	mbr-1
179860	T01D3.2	hlh-34
174585	T01E8.2	ref-1
187962	T01G6.2	nhr-131
178571	T01G6.4	nhr-106
187963	T01G6.5	nhr-211
187964	T01G6.6	nhr-212
178570	T01G6.7	nhr-55
187965	T01G6.8	nhr-130
172604	T02E1.3	gla-3
188016	T03E6.3	nhr-271
176761	T03F6.2	dnj-17
180560	T03G6.2	nhr-40
181576	T04C10.4	atf-5
172079	T04D1.4	chd-7
3565014	T04G9.1	attf-5
181271	T05A10.1	sma-9
177453	T05A12.4	T05A12.4
173805	T05A7.4	hmg-11
178813	T05B4.2	nhr-57
173786	T05C1.4	camt-1
188142	T05G11.1	pzf-1
176372	T05G5.2	hlh-4
178470	T06A10.4	lsy-13
188172	T06C12.13	nhr-213
180062	T06C12.6	nhr-102
191731	T06C12.7	nhr-84
188197	T06G6.5	T06G6.5|CELE_T06G6.5
179386	T07C12.11	madf-4
176450	T07C4.2	tbx-8
176449	T07C4.6	tbx-9
188209	T07C5.2	nhr-272
188211	T07C5.4	nhr-215
188212	T07C5.5	nhr-26
188228	T07D10.3	T07D10.3|CELE_T07D10.3
174173	T07F8.4	T07F8.4
177948	T07G12.10	zim-2
188246	T07G12.11	zim-3
188247	T07G12.12	him-8
3565259	T07G12.6	zim-1
181368	T08D10.1	nfya-1
13216397	T08G5.7	CELE_F58D12.5|CELE_T08G5.7|T08G5.7
188304	T08G5.7	CELE_F58D12.5|CELE_T08G5.7|T08G5.7
173749	T08H4.3	ast-1
177618	T09A12.4	nhr-66
174269	T09A5.12	ztf-17
174265	T09A5.8	cec-3
188325	T09D3.4	nhr-216
188330	T09E11.2	nhr-217
188340	T09F3.1	ztf-27
172422	T10B11.3	ztf-4
179262	T10C6.11	his-52|his-4|his-20|his-8|his-22
179266	T10C6.11	his-52|his-4|his-20|his-8|his-22
180072	T10C6.11	his-52|his-4|his-20|his-8|his-22
191670	T10C6.11	his-52|his-4|his-20|his-8|his-22
191675	T10C6.11	his-52|his-4|his-20|his-8|his-22
172860	T10C6.12	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175025	T10C6.12	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175028	T10C6.12	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175034	T10C6.12	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
177521	T10C6.12	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
178048	T10C6.12	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
178056	T10C6.12	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
179261	T10C6.12	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
179265	T10C6.12	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
180073	T10C6.12	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
184112	T10C6.12	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
186671	T10C6.12	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
191669	T10C6.12	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
191676	T10C6.12	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
191678	T10C6.12	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
259800	T10C6.12	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175030	T10C6.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
175031	T10C6.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
177628	T10C6.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
180074	T10C6.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
181821	T10C6.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184113	T10C6.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184200	T10C6.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184804	T10C6.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
186250	T10C6.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
186325	T10C6.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191668	T10C6.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191672	T10C6.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191673	T10C6.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
246024	T10C6.13	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
175027	T10C6.14	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
175032	T10C6.14	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
177522	T10C6.14	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178050	T10C6.14	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178055	T10C6.14	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178066	T10C6.14	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179233	T10C6.14	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179260	T10C6.14	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179264	T10C6.14	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179267	T10C6.14	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179341	T10C6.14	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
188792	T10C6.14	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191667	T10C6.14	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191671	T10C6.14	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191677	T10C6.14	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191680	T10C6.14	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
173659	T10D4.6	T10D4.6|CELE_T10D4.6
179832	T10G3.5	eea-1
177979	T11G6.8	T11G6.8
188451	T12C9.1	nhr-273
173780	T12C9.5	nhr-109
173781	T12C9.6	nhr-16
176802	T12D8.1	set-16
266825	T12F5.4	lin-59
188474	T13C5.4	ceh-54
188475	T13F2.2	CELE_T13F2.2|T13F2.2
188479	T13F3.2	nhr-218
188480	T13F3.3	nhr-127
180532	T14F9.4	peb-1
191703	T14F9.5	lin-32
180663	T14G12.4	fkh-2
181421	T14G8.1	chd-3
191726	T15D6.6	nhr-77
188539	T15H9.3	hlh-6
176421	T16H12.4	CELE_T16H12.4|T16H12.4
181403	T18D3.2	odr-7
188577	T18D3.7	T18D3.7
179276	T19A5.4	nhr-44
3565145	T19A5.5	nhr-219
179557	T19B10.11	mxl-1
177343	T19E7.2	skn-1
188618	T19H12.8	nhr-220
176054	T20B12.2	tbp-1
176050	T20B12.6	mml-1
176052	T20B12.8	hmg-4
181737	T20F7.1	T20F7.1
188663	T20H4.2	T20H4.2
174425	T21B10.5	set-17
188680	T21B4.17	ceh-99
178105	T22B3.1	dpy-20
180833	T22B7.1	egl-13
188731	T22C8.3	T22C8.3
188732	T22C8.4	T22C8.4
188733	T22C8.5	sptf-2
188748	T22E7.2	CELE_T22E7.2|dhhc-11
181419	T22H6.6	gei-3
188771	T22H9.4	dmd-8
188776	T23B12.1	phf-30
175027	T23D8.5	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
175032	T23D8.5	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
177522	T23D8.5	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178050	T23D8.5	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178055	T23D8.5	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
